Order_ID,Order_Date,Ship_Date,Customer_ID,Gender,Age,Region,Category,Freight_Mode,Quantity,Unit_Price,Discount_Pct,Original_Amount,Sales,COGS,Freight_Cost,Profit,Profit_Margin_Pct,Delivery_Days,Year,Month,Month_Name,Age_Group,Low_Margin
909,2023-10-01,2023-10-03,CUST909,Male,26,East,Electronics,Express,1,300,0.0,300,300.0,186.0,42.17,71.83,23.94,1,2023,10,Oct,26-35,True
910,2023-03-06,2023-03-08,CUST910,Female,20,South,Beauty,Economy,3,50,,150,150.0,72.0,17.21,60.79,40.53,13,2023,3,Mar,18-25,False
911,2023-05-21,2023-05-24,CUST911,Male,42,East,Electronics,Standard,3,300,5.0,900,855.0,530.1,35.75,289.15,33.82,8,2023,5,May,36-45,False
912,2023-01-24,2023-01-25,CUST912,Male,51,North,Beauty,Standard,3,50,15.0,150,127.5,61.2,24.08,42.22,33.11,10,2023,1,Jan,46-55,False
913,2023-01-28,2023-01-30,CUST913,Male,29,North,Electronics,Standard,3,30,,90,81.0,50.22,61.2,-30.42,-37.56,6,2023,1,Jan,26-35,True
914,2023-10-11,2023-10-14,CUST914,Female,59,South,Electronics,Standard,1,500,0.0,500,500.0,310.0,24.44,165.56,33.11,9,2023,10,Oct,56-64,False
915,2023-05-30,2023-06-01,CUST915,Female,26,West,Beauty,Express,3,30,0.0,90,90.0,43.2,116.92,-70.12,-77.91,2,2023,5,May,26-35,True
916,2023-12-24,2023-12-25,CUST916,Female,32,South,Electronics,Economy,1,50,15.0,50,42.5,26.35,8.97,7.18,16.89,13,2023,12,Dec,26-35,True
917,2023-03-06,2023-03-08,CUST917,Female,57,South,Electronics,Standard,4,50,5.0,200,190.0,117.8,82.45,-10.25,-5.39,9,2023,3,Mar,56-64,True
918,2023-11-23,2023-11-24,CUST918,Female,42,West,Electronics,Standard,3,30,5.0,90,85.5,53.01,67.27,-34.78,-40.68,9,2023,11,Nov,36-45,True
920,2023-02-22,2023-02-24,CUST920,Female,28,West,Beauty,Economy,3,25,20.0,75,60.0,28.8,17.18,14.02,23.37,15,2023,2,Feb,26-35,True
921,2023-01-07,2023-01-09,CUST921,Male,51,North,Electronics,Standard,3,25,0.0,75,75.0,46.5,40.59,-12.09,-16.12,6,2023,1,Jan,46-55,True
923,2023-05-26,2023-05-29,CUST923,Male,32,North,Beauty,Standard,3,300,15.0,900,765.0,367.2,65.66,332.14,43.42,8,2023,5,May,26-35,False
924,2023-08-29,2023-08-30,CUST924,Male,55,East,Beauty,Standard,2,50,20.0,100,80.0,38.4,22.17,19.43,24.29,11,2023,8,Aug,46-55,True
925,2023-09-03,2023-09-05,CUST925,Male,25,North,Electronics,Economy,1,300,15.0,300,255.0,158.1,6.34,90.56,35.51,13,2023,9,Sep,18-25,False
926,2023-08-14,2023-08-16,CUST926,Male,22,East,Electronics,Economy,1,30,5.0,30,28.5,17.67,11.12,-0.29,-1.02,15,2023,8,Aug,18-25,True
927,2023-06-24,2023-06-27,CUST927,Male,43,North,Electronics,Standard,4,500,0.0,2000,2000.0,1240.0,86.86,673.14,33.66,9,2023,6,Jun,36-45,False
928,2023-04-05,2023-04-06,CUST928,Female,35,,Clothing,Economy,4,300,20.0,1200,960.0,528.0,47.45,384.55,40.06,12,2023,4,Apr,26-35,False
930,2023-05-10,2023-05-11,CUST930,Male,54,North,Clothing,Economy,4,50,0.0,200,200.0,110.0,26.16,63.84,31.92,10,2023,5,May,46-55,False
933,2023-02-03,2023-02-06,CUST933,Male,22,North,Beauty,Express,1,30,0.0,30,30.0,14.4,33.14,-17.54,-58.47,1,2023,2,Feb,18-25,True
934,2023-07-25,2023-07-27,CUST934,Male,30,North,Beauty,Priority,1,500,5.0,500,475.0,228.0,32.7,214.3,45.12,4,2023,7,Jul,26-35,False
935,2023-09-09,2023-09-11,CUST935,Female,34,West,Beauty,Standard,1,50,10.0,50,45.0,21.6,20.06,3.34,7.42,7,2023,9,Sep,26-35,True
936,2023-02-07,2023-02-08,CUST936,Male,57,North,Beauty,Standard,4,50,0.0,200,200.0,96.0,43.38,60.62,30.31,11,2023,2,Feb,56-64,False
937,2023-10-23,2023-10-26,CUST937,Female,62,South,Beauty,Standard,1,500,0.0,500,500.0,240.0,21.27,238.73,47.75,10,2023,10,Oct,56-64,False
938,2023-11-19,2023-11-21,CUST938,Male,49,North,Clothing,Priority,4,50,0.0,200,200.0,110.0,135.05,-45.05,-22.52,4,2023,11,Nov,46-55,True
939,2023-12-18,2023-12-20,CUST939,Female,46,South,Electronics,Standard,1,300,10.0,300,270.0,167.4,24.19,78.41,29.04,11,2023,12,Dec,46-55,True
940,2023-01-28,2023-01-29,CUST940,Female,20,South,Electronics,Priority,1,30,0.0,30,30.0,18.6,19.15,-7.75,-25.83,3,2023,1,Jan,18-25,True
941,2023-03-19,2023-03-20,CUST941,Female,57,West,Clothing,Economy,2,25,0.0,50,50.0,27.5,10.78,11.72,23.44,13,2023,3,Mar,56-64,True
942,2023-03-18,2023-03-21,CUST942,Male,51,North,Clothing,Standard,3,500,15.0,1500,1275.0,701.25,54.68,519.07,40.71,11,2023,3,Mar,46-55,False
943,2023-10-16,2023-10-17,CUST943,Female,57,West,Clothing,Priority,4,300,15.0,1200,1020.0,561.0,104.03,354.97,34.8,5,2023,10,Oct,56-64,False
945,2023-02-13,2023-02-15,CUST945,Male,30,North,Beauty,Economy,1,25,10.0,25,22.5,10.8,9.83,1.87,8.31,10,2023,2,Feb,26-35,True
946,2023-05-08,2023-05-11,CUST946,Male,62,East,Electronics,Standard,4,500,15.0,2000,1700.0,1054.0,38.97,607.03,35.71,8,2023,5,May,56-64,False
947,2023-03-02,2023-03-05,CUST947,Male,50,North,Beauty,Priority,1,300,0.0,300,300.0,144.0,31.87,124.13,41.38,3,2023,3,Mar,46-55,False
948,2023-10-13,2023-10-16,CUST948,Female,23,West,Electronics,Priority,3,25,0.0,75,75.0,46.5,95.22,-66.72,-88.96,5,2023,10,Oct,18-25,True
949,2023-08-02,2023-08-04,CUST949,Female,41,South,Electronics,Economy,2,25,10.0,50,45.0,27.9,12.65,4.45,9.89,12,2023,8,Aug,36-45,True
950,2023-11-07,2023-11-08,CUST950,Male,36,North,Clothing,Priority,3,300,0.0,900,900.0,495.0,129.57,275.43,30.6,4,2023,11,Nov,36-45,False
951,2023-11-02,2023-11-04,CUST951,Male,33,East,Beauty,Express,2,50,10.0,100,90.0,43.2,126.2,-79.4,-88.22,2,2023,11,Nov,26-35,True
953,2023-04-26,2023-04-29,CUST953,Male,45,North,Beauty,Economy,3,30,0.0,90,90.0,43.2,28.29,18.51,20.57,16,2023,4,Apr,36-45,True
954,2023-09-25,2023-09-28,CUST954,Female,50,West,Electronics,Express,3,300,0.0,900,900.0,558.0,145.41,196.59,21.84,1,2023,9,Sep,46-55,True
955,2023-07-14,2023-07-17,CUST955,Male,58,East,Clothing,Standard,1,25,15.0,25,21.25,11.69,23.66,-14.1,-66.35,11,2023,7,Jul,56-64,True
956,2023-08-19,2023-08-22,CUST956,Male,30,East,Clothing,Economy,3,500,0.0,1500,1500.0,825.0,27.75,647.25,43.15,12,2023,8,Aug,26-35,False
957,2023-08-15,2023-08-18,CUST957,Female,60,West,Electronics,Priority,4,30,0.0,120,120.0,74.4,150.73,-105.13,-87.61,4,2023,8,Aug,56-64,True
959,2023-10-29,2023-10-30,CUST959,Female,42,South,Electronics,Standard,2,30,10.0,60,54.0,33.48,25.32,-4.8,-8.89,11,2023,10,Oct,36-45,True
961,2023-06-06,2023-06-08,CUST961,Male,53,North,Beauty,Standard,4,50,10.0,200,180.0,86.4,45.28,48.32,26.84,10,2023,6,Jun,46-55,True
962,2023-10-19,2023-10-21,CUST962,Male,44,North,Clothing,Priority,2,30,5.0,60,57.0,31.35,54.65,-29.0,-50.88,5,2023,10,Oct,36-45,True
963,2023-11-14,2023-11-17,CUST963,Female,55,South,Beauty,Standard,1,50,0.0,50,50.0,24.0,13.71,12.29,24.58,7,2023,11,Nov,46-55,True
964,2023-01-31,2023-02-01,CUST964,Male,24,East,Clothing,Priority,3,300,10.0,900,810.0,445.5,133.26,231.24,28.55,4,2023,1,Jan,18-25,True
965,2023-11-09,2023-11-11,CUST965,Male,22,East,Clothing,Economy,4,50,0.0,200,200.0,110.0,42.84,47.16,23.58,8,2023,11,Nov,18-25,True
966,2023-02-20,2023-02-22,CUST966,Male,60,North,Electronics,Standard,2,500,25.0,1000,750.0,465.0,39.84,245.16,32.69,9,2023,2,Feb,56-64,False
967,2023-04-17,2023-04-19,CUST967,Male,62,North,Beauty,Economy,1,25,,25,22.5,10.8,9.54,2.16,9.6,11,2023,4,Apr,56-64,True
968,2023-11-17,2023-11-20,CUST968,Female,48,South,Clothing,Express,3,300,,900,855.0,470.25,157.45,227.3,26.58,1,2023,11,Nov,46-55,True
969,2023-04-19,2023-04-21,CUST969,Female,40,South,Clothing,Economy,3,300,15.0,900,765.0,420.75,34.57,309.68,40.48,8,2023,4,Apr,36-45,False
970,2023-05-16,2023-05-18,CUST970,Male,59,East,Electronics,Priority,4,500,0.0,2000,2000.0,1240.0,125.6,634.4,31.72,4,2023,5,May,56-64,False
971,2023-12-05,2023-12-07,CUST971,Female,27,West,Electronics,Express,4,50,5.0,200,190.0,117.8,180.88,-108.68,-57.2,2,2023,12,Dec,26-35,True
972,2023-02-11,2023-02-13,CUST972,Male,49,East,Beauty,Priority,4,25,15.0,100,85.0,40.8,89.61,-45.41,-53.42,3,2023,2,Feb,46-55,True
973,2023-03-22,2023-03-23,CUST973,Male,60,North,Clothing,Economy,1,50,20.0,50,40.0,22.0,10.08,7.92,19.8,8,2023,3,Mar,56-64,True
975,2023-03-30,2023-04-02,CUST975,Female,56,West,Clothing,Standard,4,50,0.0,200,200.0,110.0,58.14,31.86,15.93,10,2023,3,Mar,56-64,True
976,2023-10-10,2023-10-11,CUST976,Female,48,South,Beauty,Priority,2,300,,600,600.0,288.0,37.36,274.64,45.77,3,2023,10,Oct,46-55,False
978,2023-03-22,2023-03-25,CUST978,Female,53,West,Clothing,Priority,3,50,25.0,150,112.5,61.88,54.92,-4.3,-3.82,4,2023,3,Mar,46-55,True
979,2023-01-02,2023-01-04,CUST979,Female,19,West,Beauty,Priority,1,25,0.0,25,25.0,12.0,37.0,-24.0,-96.0,5,2023,1,Jan,18-25,True
981,2023-08-19,2023-08-22,CUST981,Female,30,West,Electronics,Priority,2,30,15.0,60,51.0,31.62,59.63,-40.25,-78.92,5,2023,8,Aug,26-35,True
982,2023-12-19,2023-12-21,CUST982,Female,46,West,Beauty,Standard,3,30,0.0,90,90.0,43.2,35.98,10.82,12.02,11,2023,12,Dec,46-55,True
983,2023-11-01,2023-11-02,CUST983,Female,29,West,Clothing,Express,1,300,15.0,300,255.0,140.25,58.19,56.56,22.18,2,2023,11,Nov,26-35,True
984,2023-08-29,2023-08-31,CUST984,Male,56,North,Clothing,Standard,1,500,15.0,500,425.0,233.75,21.89,169.36,39.85,8,2023,8,Aug,56-64,False
985,2023-05-30,2023-06-01,CUST985,Female,19,West,Electronics,Standard,2,25,5.0,50,47.5,29.45,34.58,-16.53,-34.8,7,2023,5,May,18-25,True
986,2023-01-17,2023-01-19,CUST986,Female,49,South,Clothing,Standard,2,500,5.0,1000,950.0,522.5,48.88,378.62,39.85,8,2023,1,Jan,46-55,False
987,2023-04-29,2023-05-02,CUST987,Female,30,West,Clothing,Standard,3,300,5.0,900,855.0,470.25,26.64,358.11,41.88,10,2023,4,Apr,26-35,False
988,2023-05-28,2023-05-29,CUST988,Female,63,West,Clothing,Priority,3,25,0.0,75,75.0,41.25,94.89,-61.14,-81.52,5,2023,5,May,56-64,True
989,2023-12-28,2023-12-30,CUST989,Female,44,South,Electronics,Standard,1,25,20.0,25,20.0,12.4,20.21,-12.61,-63.05,10,2023,12,Dec,36-45,True
990,2023-05-25,2023-05-28,CUST990,Female,58,West,Beauty,Express,2,500,5.0,1000,950.0,456.0,129.01,364.99,38.42,1,2023,5,May,56-64,False
991,2023-12-26,2023-12-28,CUST991,Female,34,South,Clothing,Standard,2,50,25.0,100,75.0,41.25,22.09,11.66,15.55,9,2023,12,Dec,26-35,True
992,2023-08-21,2023-08-22,CUST992,Female,57,West,Electronics,Standard,2,30,0.0,60,60.0,37.2,43.2,-20.4,-34.0,6,2023,8,Aug,56-64,True
993,2023-02-06,2023-02-08,CUST993,Female,48,South,Electronics,Standard,3,50,5.0,150,142.5,88.35,52.19,1.96,1.38,10,2023,2,Feb,46-55,True
994,2023-12-18,2023-12-19,CUST994,Female,51,,Beauty,Standard,2,500,10.0,1000,900.0,432.0,29.48,438.52,48.72,7,2023,12,Dec,46-55,False
995,2023-04-30,2023-05-02,CUST995,Female,41,West,Clothing,Priority,1,30,15.0,30,25.5,14.03,21.56,-10.09,-39.57,4,2023,4,Apr,36-45,True
996,2023-05-16,2023-05-17,CUST996,Male,62,North,Clothing,Priority,1,50,25.0,50,37.5,20.62,41.36,-24.48,-65.28,4,2023,5,May,56-64,True
997,2023-11-17,2023-11-19,CUST997,Male,52,North,Beauty,Priority,3,30,5.0,90,85.5,41.04,66.74,-22.28,-26.06,5,2023,11,Nov,46-55,True
999,2023-12-05,2023-12-07,CUST999,Female,36,West,Electronics,Standard,3,50,15.0,150,127.5,79.05,38.79,9.66,7.58,11,2023,12,Dec,36-45,True
1000,2023-04-12,2023-04-14,CUST1000,Male,47,East,Electronics,Economy,4,30,15.0,120,102.0,63.24,43.37,-4.61,-4.52,14,2023,4,Apr,46-55,True
